customerID,Risk_Tier,Risk_Score,Contract,tenure,MonthlyCharges,TotalCharges,PaymentMethod,InternetService,TechSupport,OnlineSecurity,PaperlessBilling,Churn
0282-NVSJS,High Risk,6,Month-to-month,12,29.3,355.9,Mailed check,DSL,Yes,No,Yes,No
9578-VRMNM,High Risk,6,Month-to-month,16,65.2,1043.35,Credit card (automatic),DSL,No,No,Yes,Yes
0943-ZQPXH,High Risk,6,Month-to-month,44,92.95,4122.9,Bank transfer (automatic),Fiber optic,No,No,Yes,No
4827-USJHP,High Risk,6,Month-to-month,20,51.8,1023.85,Mailed check,DSL,No,No,Yes,No
2027-OAQQC,High Risk,6,Month-to-month,43,49.05,2076.2,Bank transfer (automatic),DSL,No,No,Yes,Yes
9714-EDSUC,High Risk,6,Month-to-month,4,94.9,360.55,Mailed check,Fiber optic,Yes,Yes,Yes,No
7851-FLGGQ,High Risk,6,Month-to-month,1,44.65,44.65,Mailed check,DSL,Yes,No,Yes,Yes
3450-WXOAT,High Risk,6,Month-to-month,46,45.2,2065.15,Credit card (automatic),DSL,No,No,Yes,No
4482-FTFFX,High Risk,6,Month-to-month,5,56.15,291.45,Electronic check,DSL,Yes,No,No,No
0578-SKVMF,High Risk,6,Month-to-month,22,83.3,1845.9,Electronic check,Fiber optic,No,No,No,Yes
7952-OBOYL,High Risk,6,Month-to-month,3,89.85,244.45,Mailed check,Fiber optic,Yes,No,Yes,No
9881-VCZEP,High Risk,6,Month-to-month,25,54.1,1373.0,Electronic check,DSL,No,No,No,No
7605-SNLQG,High Risk,6,Month-to-month,45,50.25,2221.55,Credit card (automatic),DSL,No,No,Yes,No
1785-BPHTP,High Risk,6,Month-to-month,28,85.45,2289.9,Electronic check,Fiber optic,No,No,No,No
3207-OYBWH,High Risk,6,Month-to-month,57,95.25,5427.05,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
8108-UXRQN,High Risk,6,Month-to-month,11,50.55,565.35,Electronic check,DSL,No,Yes,No,No
5630-AHZIL,High Risk,6,Month-to-month,3,64.5,177.4,Bank transfer (automatic),DSL,Yes,Yes,Yes,No
1583-IHQZE,High Risk,6,Month-to-month,12,112.95,1384.75,Mailed check,Fiber optic,Yes,No,Yes,Yes
0867-MKZVY,High Risk,6,Month-to-month,20,82.4,1592.35,Electronic check,Fiber optic,No,Yes,No,Yes
9314-QDMDW,High Risk,6,One year,11,61.25,729.95,Electronic check,DSL,No,No,Yes,No
2081-KJSQF,High Risk,6,Month-to-month,1,20.25,20.25,Mailed check,No,No internet service,No internet service,Yes,No
7623-TRNQN,High Risk,6,Month-to-month,1,49.9,49.9,Mailed check,DSL,Yes,No,Yes,Yes
5438-QMDDL,High Risk,6,Month-to-month,19,59.8,1130.85,Mailed check,DSL,No,No,Yes,No
5493-SDRDQ,High Risk,6,Month-to-month,2,55.1,113.35,Mailed check,DSL,No,Yes,Yes,Yes
3565-UNOCC,High Risk,6,Month-to-month,29,99.05,2952.85,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
9661-MHUMO,High Risk,6,Month-to-month,1,49.25,49.25,Credit card (automatic),DSL,Yes,No,Yes,Yes
8757-TFHHJ,High Risk,6,Month-to-month,1,49.8,49.8,Credit card (automatic),DSL,No,Yes,Yes,No
7989-CHGTL,High Risk,6,Month-to-month,1,19.6,19.6,Mailed check,No,No internet service,No internet service,Yes,Yes
0690-SRQID,High Risk,6,Month-to-month,4,19.65,67.55,Mailed check,No,No internet service,No internet service,Yes,No
8565-CLBZW,High Risk,6,Month-to-month,24,89.85,2165.05,Mailed check,Fiber optic,No,No,Yes,Yes
2519-FAKOD,High Risk,6,Month-to-month,38,99.25,3777.15,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
7410-OIEDU,High Risk,6,Month-to-month,10,79.85,887.35,Mailed check,Fiber optic,No,Yes,Yes,No
1442-BQPVU,High Risk,6,Month-to-month,13,29.15,357.15,Electronic check,DSL,No,No,No,No
3407-QGWLG,High Risk,6,Month-to-month,3,20.05,75.45,Mailed check,No,No internet service,No internet service,Yes,No
9481-SFCQY,High Risk,6,Month-to-month,14,59.8,824.85,Credit card (automatic),DSL,No,No,Yes,No
8627-ZYGSZ,High Risk,6,One year,47,78.9,3650.35,Electronic check,Fiber optic,No,No,Yes,No
5119-KEPFY,High Risk,6,Month-to-month,36,95.0,3440.25,Bank transfer (automatic),Fiber optic,No,No,Yes,No
4523-WXCEF,High Risk,6,Month-to-month,59,101.1,6039.9,Electronic check,Fiber optic,No,No,No,Yes
8735-DCXNF,High Risk,6,Month-to-month,10,54.95,568.85,Credit card (automatic),DSL,Yes,Yes,Yes,No
9776-OJUZI,High Risk,6,Month-to-month,65,95.45,6223.3,Bank transfer (automatic),Fiber optic,No,No,Yes,No
2770-NSVDG,High Risk,6,Month-to-month,24,29.1,688.0,Electronic check,DSL,No,No,No,No
0257-ZESQC,High Risk,6,Month-to-month,27,75.2,1929.35,Bank transfer (automatic),Fiber optic,No,Yes,Yes,Yes
2249-YPRNG,High Risk,6,Month-to-month,20,105.85,2239.65,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
3683-QKIUE,High Risk,6,Month-to-month,6,50.8,288.05,Bank transfer (automatic),DSL,Yes,No,Yes,Yes
0013-MHZWF,High Risk,6,Month-to-month,9,69.4,571.45,Credit card (automatic),DSL,Yes,No,Yes,No
9027-YFHQJ,High Risk,6,Month-to-month,7,25.05,152.95,Bank transfer (automatic),No,No internet service,No internet service,Yes,No
7126-RBHSD,High Risk,6,Month-to-month,17,78.9,1348.95,Electronic check,Fiber optic,No,Yes,No,No
8967-SZQAS,High Risk,6,Month-to-month,14,50.45,765.45,Electronic check,DSL,No,No,No,No
5939-XAIXZ,High Risk,6,Month-to-month,19,56.1,1033.9,Mailed check,DSL,No,No,Yes,No
9732-EQMWY,High Risk,6,Month-to-month,49,99.4,5025.0,Electronic check,Fiber optic,No,No,No,No
1087-UDSIH,High Risk,6,Month-to-month,3,19.6,59.75,Mailed check,No,No internet service,No internet service,Yes,Yes
3814-MLAXC,High Risk,6,Month-to-month,31,79.85,2404.15,Credit card (automatic),Fiber optic,Yes,No,Yes,Yes
2692-PFYTJ,High Risk,6,Month-to-month,1,25.75,25.75,Mailed check,No,No internet service,No internet service,Yes,No
5955-EPOAZ,High Risk,6,Month-to-month,6,20.95,109.5,Mailed check,No,No internet service,No internet service,Yes,No
8399-YNDCH,High Risk,6,Month-to-month,21,60.05,1236.15,Bank transfer (automatic),DSL,No,No,Yes,Yes
8189-XRIKE,High Risk,6,Month-to-month,32,90.95,2897.95,Electronic check,Fiber optic,No,No,No,No
0876-WDUUZ,High Risk,6,Month-to-month,5,85.4,425.9,Credit card (automatic),Fiber optic,Yes,No,Yes,Yes
7734-DBOAI,High Risk,6,Month-to-month,1,40.1,40.1,Electronic check,DSL,Yes,No,No,Yes
3992-YWPKO,High Risk,6,Month-to-month,6,109.9,669.45,Credit card (automatic),Fiber optic,Yes,No,Yes,Yes
2114-MGINA,High Risk,6,Month-to-month,14,89.8,1129.1,Mailed check,Fiber optic,No,No,Yes,Yes
0268-QKIWO,High Risk,6,Month-to-month,3,19.75,58.85,Electronic check,No,No internet service,No internet service,No,Yes
1346-UFHAX,High Risk,6,Month-to-month,13,80.0,1029.35,Credit card (automatic),Fiber optic,No,Yes,Yes,No
2674-MLXMN,High Risk,6,Month-to-month,71,99.65,6951.15,Credit card (automatic),Fiber optic,No,No,Yes,No
4468-YDOVK,High Risk,6,Month-to-month,5,48.65,235.2,Bank transfer (automatic),DSL,Yes,No,Yes,No
6121-VZNQB,High Risk,6,Month-to-month,1,19.1,19.1,Mailed check,No,No internet service,No internet service,Yes,Yes
1518-OMDIK,High Risk,6,Month-to-month,33,44.55,1462.6,Credit card (automatic),DSL,No,No,Yes,No
2034-CGRHZ,High Risk,6,Month-to-month,24,102.95,2496.7,Credit card (automatic),Fiber optic,No,No,Yes,Yes
3737-GCSPV,High Risk,6,Month-to-month,11,96.2,1222.05,Credit card (automatic),Fiber optic,Yes,Yes,Yes,Yes
8620-RJPZN,High Risk,6,Month-to-month,1,20.7,20.7,Electronic check,No,No internet service,No internet service,No,No
4439-YRNVD,High Risk,6,Month-to-month,10,36.25,374.0,Electronic check,DSL,Yes,No,No,No
7271-AJDTL,High Risk,6,Month-to-month,55,94.45,5073.1,Credit card (automatic),Fiber optic,No,No,Yes,No
4248-HCETZ,High Risk,6,Month-to-month,30,79.65,2365.15,Mailed check,Fiber optic,No,No,Yes,Yes
7617-EYGLW,High Risk,6,Month-to-month,1,19.45,19.45,Electronic check,No,No internet service,No internet service,No,No
3847-BAERP,High Risk,6,Month-to-month,10,20.9,247.0,Mailed check,No,No internet service,No internet service,Yes,No
7321-PKUYW,High Risk,6,Month-to-month,11,90.15,987.95,Electronic check,Fiber optic,Yes,No,No,Yes
0670-KDOMA,High Risk,6,Month-to-month,1,20.25,20.25,Mailed check,No,No internet service,No internet service,Yes,No
0641-EVBOJ,High Risk,6,Month-to-month,3,82.3,214.4,Mailed check,Fiber optic,Yes,Yes,Yes,No
5356-RHIPP,High Risk,6,Month-to-month,1,20.2,20.2,Mailed check,No,No internet service,No internet service,Yes,Yes
9780-FKVVF,High Risk,6,Month-to-month,6,59.15,336.7,Bank transfer (automatic),DSL,No,Yes,Yes,No
3192-LNKRK,High Risk,6,Month-to-month,34,84.05,2909.95,Mailed check,Fiber optic,No,No,Yes,No
2876-VBBBL,High Risk,6,Month-to-month,1,20.25,20.25,Mailed check,No,No internet service,No internet service,Yes,Yes
7979-CORPM,High Risk,6,Month-to-month,24,90.55,2282.55,Credit card (automatic),Fiber optic,No,No,Yes,Yes
2208-UGTGR,High Risk,6,Month-to-month,56,98.6,5581.05,Electronic check,Fiber optic,No,No,No,No
3005-TYFRD,High Risk,6,Month-to-month,55,103.65,5676.65,Credit card (automatic),Fiber optic,No,No,Yes,No
7777-UNYHB,High Risk,6,Month-to-month,12,20.1,232.4,Credit card (automatic),No,No internet service,No internet service,Yes,No
0178-SZBHO,High Risk,6,Month-to-month,47,87.2,4017.45,Electronic check,Fiber optic,No,No,No,No
2465-BLLEU,High Risk,6,Month-to-month,1,19.75,19.75,Mailed check,No,No internet service,No internet service,Yes,No
9741-YLNTD,High Risk,6,Month-to-month,6,87.95,522.35,Bank transfer (automatic),Fiber optic,Yes,No,Yes,No
9025-ZRPVR,High Risk,6,Month-to-month,9,18.95,185.6,Mailed check,No,No internet service,No internet service,Yes,Yes
4250-FDVOU,High Risk,6,Month-to-month,6,56.25,389.1,Electronic check,DSL,No,Yes,No,Yes
2294-DMMUS,High Risk,6,Month-to-month,62,70.45,4300.45,Credit card (automatic),DSL,No,No,Yes,No
1784-BXEFA,High Risk,6,Month-to-month,10,20.55,187.35,Mailed check,No,No internet service,No internet service,Yes,No
8992-CEUEN,High Risk,6,Month-to-month,1,18.85,18.85,Electronic check,No,No internet service,No internet service,No,No
9133-AYJZG,High Risk,6,Month-to-month,23,98.7,2249.1,Credit card (automatic),Fiber optic,No,No,Yes,No
1958-RNRKS,High Risk,6,Month-to-month,30,49.9,1441.95,Electronic check,DSL,No,No,No,No
6898-MDLZW,High Risk,6,Month-to-month,12,53.75,648.65,Mailed check,DSL,Yes,No,Yes,No
5906-BFOZT,High Risk,6,Month-to-month,1,19.5,19.5,Mailed check,No,No internet service,No internet service,Yes,No
9274-UARKJ,High Risk,6,Month-to-month,15,83.2,1130.0,Bank transfer (automatic),Fiber optic,No,No,Yes,No
6921-OZMFH,High Risk,6,Month-to-month,5,55.7,259.4,Mailed check,DSL,Yes,No,Yes,No
4860-IJUDE,High Risk,6,Month-to-month,13,73.75,956.65,Credit card (automatic),Fiber optic,No,Yes,Yes,No
9688-YGXVR,High Risk,6,Month-to-month,44,88.15,3973.2,Credit card (automatic),Fiber optic,No,No,Yes,No
1100-DDVRV,High Risk,6,Month-to-month,17,49.8,836.35,Mailed check,DSL,No,No,Yes,No
0378-TOVMS,High Risk,6,Month-to-month,3,85.8,272.2,Electronic check,Fiber optic,Yes,No,No,Yes
3237-AJGEH,High Risk,6,Month-to-month,3,31.0,95.05,Mailed check,DSL,Yes,No,Yes,Yes
5572-ZDXHY,High Risk,6,Month-to-month,22,84.3,1855.65,Mailed check,Fiber optic,No,No,Yes,Yes
1385-TQOZW,High Risk,6,Month-to-month,9,20.45,147.55,Credit card (automatic),No,No internet service,No internet service,Yes,No
3144-KMTWZ,High Risk,6,Month-to-month,71,93.25,6669.45,Bank transfer (automatic),Fiber optic,No,No,Yes,No
9763-PDTKK,High Risk,6,Month-to-month,4,94.4,387.2,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,Yes
2252-ISRNH,High Risk,6,One year,9,90.35,767.9,Electronic check,Fiber optic,No,No,Yes,No
5536-RTPWK,High Risk,6,Month-to-month,49,99.05,4853.75,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
1386-ZIKUV,High Risk,6,Month-to-month,7,18.95,130.55,Mailed check,No,No internet service,No internet service,Yes,No
7766-CLTIC,High Risk,6,Month-to-month,10,60.95,629.55,Mailed check,DSL,Yes,No,Yes,No
5207-PLSTK,High Risk,6,Month-to-month,1,48.75,48.75,Mailed check,DSL,No,Yes,Yes,No
1624-WOIWJ,High Risk,6,Month-to-month,10,84.7,832.05,Mailed check,Fiber optic,No,Yes,Yes,Yes
3440-JPSCL,High Risk,6,Month-to-month,6,99.95,547.65,Mailed check,Fiber optic,Yes,No,Yes,Yes
8065-BVEPF,High Risk,6,Month-to-month,65,99.1,6496.15,Bank transfer (automatic),Fiber optic,No,No,Yes,No
2853-CWQFQ,High Risk,6,Month-to-month,1,59.55,59.55,Mailed check,DSL,Yes,No,Yes,No
5981-ITEMU,High Risk,6,Month-to-month,40,97.1,3706.95,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
3391-JSQEW,High Risk,6,Month-to-month,40,50.15,2058.5,Mailed check,DSL,No,No,Yes,No
3308-MHOOC,High Risk,6,Month-to-month,1,19.2,19.2,Mailed check,No,No internet service,No internet service,Yes,No
8740-XLHDR,High Risk,6,Month-to-month,5,43.25,219.0,Mailed check,DSL,Yes,Yes,Yes,Yes
5951-AOFIH,High Risk,6,Month-to-month,33,66.4,2245.4,Credit card (automatic),DSL,No,No,Yes,No
4781-ZXYGU,High Risk,6,Month-to-month,1,20.15,20.15,Bank transfer (automatic),No,No internet service,No internet service,Yes,No
1614-JBEBI,High Risk,6,Month-to-month,8,20.7,137.6,Mailed check,No,No internet service,No internet service,Yes,No
7481-ATQQS,High Risk,6,Month-to-month,49,90.85,4515.85,Credit card (automatic),Fiber optic,No,No,Yes,Yes
5868-YTYKS,High Risk,6,Month-to-month,1,20.25,20.25,Mailed check,No,No internet service,No internet service,Yes,No
5778-BVOFB,High Risk,6,Month-to-month,9,59.5,530.05,Bank transfer (automatic),DSL,Yes,No,Yes,No
8844-TONUD,High Risk,6,Month-to-month,13,96.65,1162.85,Mailed check,Fiber optic,No,No,Yes,Yes
3865-QBWSJ,High Risk,6,Month-to-month,38,80.45,3162.65,Mailed check,Fiber optic,No,Yes,Yes,No
0848-ZGQIJ,High Risk,6,Month-to-month,16,94.65,1461.15,Bank transfer (automatic),Fiber optic,No,No,Yes,No
6217-TOWGS,High Risk,6,Month-to-month,17,75.4,1322.55,Bank transfer (automatic),DSL,No,No,Yes,No
3522-CDKHF,High Risk,6,Month-to-month,32,75.5,2324.7,Bank transfer (automatic),Fiber optic,No,Yes,Yes,No
8896-BQTTI,High Risk,6,Month-to-month,1,25.0,25.0,Mailed check,No,No internet service,No internet service,Yes,No
7853-WNZSY,High Risk,6,Month-to-month,1,19.75,19.75,Credit card (automatic),No,No internet service,No internet service,Yes,No
0106-GHRQR,High Risk,6,Month-to-month,16,71.4,1212.1,Bank transfer (automatic),DSL,No,No,Yes,No
1641-BYBTK,High Risk,6,Month-to-month,6,20.2,98.35,Mailed check,No,No internet service,No internet service,Yes,No
0774-IFUVM,High Risk,6,Month-to-month,11,65.15,723.35,Bank transfer (automatic),DSL,No,Yes,Yes,No
5293-WXJAK,High Risk,6,Month-to-month,11,104.05,1133.65,Bank transfer (automatic),Fiber optic,Yes,No,Yes,Yes
1608-GMEWB,High Risk,6,Month-to-month,45,93.9,4200.25,Bank transfer (automatic),Fiber optic,No,No,Yes,No
9470-XCCEM,High Risk,6,Month-to-month,35,89.65,3161.6,Bank transfer (automatic),Fiber optic,No,No,Yes,No
2665-NPTGL,High Risk,6,Month-to-month,26,98.1,2510.7,Bank transfer (automatic),Fiber optic,No,No,Yes,No
4693-VWVBO,High Risk,6,Month-to-month,3,19.55,61.05,Electronic check,No,No internet service,No internet service,No,No
3312-UUMZW,High Risk,6,Month-to-month,32,98.85,3145.9,Credit card (automatic),Fiber optic,No,No,Yes,No
3714-JTVOV,High Risk,6,Month-to-month,42,74.15,3229.4,Credit card (automatic),Fiber optic,No,Yes,Yes,Yes
0374-AACSZ,High Risk,6,Month-to-month,1,50.15,50.15,Electronic check,DSL,No,Yes,No,No
1867-TJHTS,High Risk,6,Month-to-month,58,79.8,4526.85,Bank transfer (automatic),Fiber optic,No,Yes,Yes,No
6818-WOBHJ,High Risk,6,Month-to-month,68,89.6,6127.6,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
1735-XMJVH,High Risk,6,Month-to-month,8,19.35,152.6,Mailed check,No,No internet service,No internet service,Yes,No
0799-DDIHE,High Risk,6,Month-to-month,15,46.3,639.45,Electronic check,DSL,No,No,No,No
5208-HFSBT,High Risk,6,Month-to-month,2,55.05,102.75,Credit card (automatic),DSL,Yes,No,Yes,Yes
8914-RBTSB,High Risk,6,Month-to-month,31,93.8,3019.5,Electronic check,Fiber optic,No,No,No,Yes
9495-SKLKD,High Risk,6,Month-to-month,45,95.95,4456.65,Bank transfer (automatic),Fiber optic,No,No,Yes,No
2003-CKLOR,High Risk,6,Month-to-month,66,99.5,6710.5,Electronic check,Fiber optic,No,No,No,Yes
1205-WNWPJ,High Risk,6,Month-to-month,7,59.5,415.95,Mailed check,DSL,Yes,No,Yes,Yes
4634-JLRJT,High Risk,6,Month-to-month,1,20.35,20.35,Mailed check,No,No internet service,No internet service,Yes,No
0260-ZDLGK,High Risk,6,Month-to-month,9,72.9,651.4,Mailed check,DSL,Yes,No,Yes,Yes
7893-IXHRQ,High Risk,6,Month-to-month,1,20.55,20.55,Electronic check,No,No internet service,No internet service,No,Yes
4232-JGKIY,High Risk,6,Month-to-month,1,19.2,19.2,Electronic check,No,No internet service,No internet service,No,No
3656-TKRVZ,High Risk,6,Month-to-month,3,55.35,165.2,Electronic check,DSL,No,Yes,No,Yes
7041-TXQJH,High Risk,6,Month-to-month,37,40.2,1478.85,Credit card (automatic),DSL,No,No,Yes,No
5144-TVGLP,High Risk,6,Month-to-month,38,94.75,3653.0,Electronic check,Fiber optic,No,No,No,No
2229-VWQJH,High Risk,6,Month-to-month,24,49.3,1233.25,Credit card (automatic),DSL,No,No,Yes,No
6900-PXRMS,High Risk,6,Month-to-month,26,105.75,2710.25,Electronic check,Fiber optic,No,No,No,Yes
3209-ZPKFI,High Risk,6,Month-to-month,47,54.25,2538.2,Electronic check,DSL,No,No,No,No
9544-PYPSJ,High Risk,6,Month-to-month,62,96.1,6019.35,Credit card (automatic),Fiber optic,No,No,Yes,No
5186-EJEGL,High Risk,6,Month-to-month,9,69.5,653.25,Mailed check,DSL,Yes,Yes,Yes,No
9626-VFRGG,High Risk,6,Month-to-month,41,88.5,3645.05,Bank transfer (automatic),Fiber optic,No,No,Yes,No
7055-HNEOJ,High Risk,6,Month-to-month,3,55.8,154.55,Mailed check,DSL,Yes,No,Yes,No
3604-WLABM,High Risk,6,Month-to-month,10,54.25,583.0,Electronic check,DSL,Yes,No,No,No
6257-RJOHI,High Risk,6,Month-to-month,4,50.8,202.3,Mailed check,DSL,Yes,No,Yes,No
6416-YJTTB,High Risk,6,Month-to-month,11,79.5,795.65,Bank transfer (automatic),Fiber optic,No,Yes,Yes,No
2811-POVEX,High Risk,6,Month-to-month,23,88.45,2130.55,Bank transfer (automatic),Fiber optic,No,No,Yes,No
1240-KNSEZ,High Risk,6,Month-to-month,1,20.1,20.1,Mailed check,No,No internet service,No internet service,Yes,Yes
0637-YLETY,High Risk,6,Month-to-month,16,95.6,1555.65,Credit card (automatic),Fiber optic,No,No,Yes,Yes
4946-EDSEW,High Risk,6,Month-to-month,11,19.25,180.3,Mailed check,No,No internet service,No internet service,Yes,Yes
3186-BAXNB,High Risk,6,Month-to-month,1,91.7,91.7,Electronic check,Fiber optic,Yes,No,No,Yes
9629-NHXFW,High Risk,6,Month-to-month,1,19.4,19.4,Mailed check,No,No internet service,No internet service,Yes,No
3794-NFNCH,High Risk,6,Month-to-month,30,50.0,1474.9,Mailed check,DSL,No,No,Yes,No
2796-UUZZO,High Risk,6,Month-to-month,63,80.3,4896.35,Credit card (automatic),Fiber optic,No,No,Yes,No
5071-FBJFS,High Risk,6,Month-to-month,4,50.3,217.1,Electronic check,DSL,No,Yes,No,No
7905-NJMXS,High Risk,6,Month-to-month,7,64.2,475.0,Electronic check,DSL,Yes,Yes,No,No
5294-DMSFH,High Risk,6,Month-to-month,29,87.8,2621.75,Credit card (automatic),Fiber optic,No,No,Yes,No
1625-JAIIY,High Risk,6,One year,68,83.0,5685.8,Electronic check,Fiber optic,No,No,Yes,Yes
0603-OLQDC,High Risk,6,Month-to-month,12,69.85,837.5,Mailed check,DSL,No,Yes,Yes,No
6773-LQTVT,High Risk,6,Month-to-month,29,35.65,1025.15,Mailed check,DSL,No,No,Yes,No
9817-APLHW,High Risk,6,Month-to-month,12,25.0,316.2,Electronic check,No,No internet service,No internet service,No,No
8566-YPRGL,High Risk,6,Month-to-month,1,19.5,19.5,Mailed check,No,No internet service,No internet service,Yes,No
0311-UNPFF,High Risk,6,Month-to-month,26,88.8,2274.35,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
6184-DYUOB,High Risk,6,Month-to-month,3,19.6,55.25,Mailed check,No,No internet service,No internet service,Yes,No
0410-IPFTY,High Risk,6,Month-to-month,31,83.85,2674.15,Bank transfer (automatic),Fiber optic,No,No,Yes,No
6198-RTPMF,High Risk,6,Month-to-month,17,92.6,1579.7,Electronic check,Fiber optic,No,No,No,No
6483-OATDN,High Risk,6,Month-to-month,8,51.3,411.6,Credit card (automatic),DSL,No,Yes,Yes,No
4840-ORQXB,High Risk,6,Month-to-month,56,104.75,5841.35,Electronic check,Fiber optic,No,No,No,No
3668-QPYBK,High Risk,6,Month-to-month,2,53.85,108.15,Mailed check,DSL,No,Yes,Yes,Yes
2828-SLQPF,High Risk,6,Month-to-month,19,45.0,865.85,Bank transfer (automatic),DSL,No,No,Yes,No
4465-VDKIQ,High Risk,6,Month-to-month,18,77.8,1358.6,Electronic check,Fiber optic,No,No,No,No
4132-KALRO,High Risk,6,Month-to-month,4,100.85,399.25,Mailed check,Fiber optic,Yes,No,Yes,No
1571-SAVHK,High Risk,6,Month-to-month,12,99.95,1132.75,Mailed check,Fiber optic,Yes,No,Yes,Yes
0516-WJVXC,High Risk,6,Month-to-month,5,54.2,308.25,Electronic check,DSL,Yes,Yes,No,Yes
9788-YTFGE,High Risk,6,Month-to-month,7,19.95,147.5,Mailed check,No,No internet service,No internet service,Yes,No
6173-GOLSU,High Risk,6,Month-to-month,67,94.65,6079.0,Credit card (automatic),Fiber optic,No,No,Yes,No
9281-OFDMF,High Risk,6,Month-to-month,39,90.7,3413.25,Electronic check,Fiber optic,No,No,No,No
4390-KYULV,High Risk,6,Month-to-month,3,20.55,51.15,Credit card (automatic),No,No internet service,No internet service,Yes,Yes
4647-MUZON,High Risk,6,Month-to-month,18,95.95,1745.5,Credit card (automatic),Fiber optic,No,No,Yes,No
0114-RSRRW,High Risk,6,Month-to-month,10,19.95,187.75,Bank transfer (automatic),No,No internet service,No internet service,Yes,No
0701-TJSEF,High Risk,6,Month-to-month,9,68.25,576.95,Bank transfer (automatic),DSL,Yes,Yes,Yes,No
5712-VBOXD,High Risk,6,Month-to-month,4,20.15,68.45,Credit card (automatic),No,No internet service,No internet service,Yes,No
1725-MIMXW,High Risk,6,Month-to-month,1,19.45,19.45,Mailed check,No,No internet service,No internet service,Yes,Yes
1559-DTODC,High Risk,6,Month-to-month,19,25.15,468.35,Bank transfer (automatic),DSL,No,No,Yes,No
4797-MIWUM,High Risk,6,Month-to-month,7,20.25,174.7,Bank transfer (automatic),No,No internet service,No internet service,Yes,No
7410-KTVFV,High Risk,6,Month-to-month,18,49.55,878.35,Mailed check,DSL,No,No,Yes,Yes
2018-PZKMU,High Risk,6,Month-to-month,9,103.1,970.45,Electronic check,Fiber optic,Yes,No,No,No
6029-CSMJE,High Risk,6,Month-to-month,17,25.65,440.2,Mailed check,DSL,No,No,Yes,No
4236-XPXAV,High Risk,6,Month-to-month,5,99.15,465.05,Mailed check,Fiber optic,Yes,No,Yes,Yes
5649-ANRML,High Risk,6,Month-to-month,2,95.1,180.25,Credit card (automatic),Fiber optic,Yes,No,Yes,Yes
4945-RVMTE,High Risk,6,Month-to-month,28,59.55,1646.45,Bank transfer (automatic),DSL,No,No,Yes,No
0618-XWMSS,High Risk,6,Month-to-month,28,74.9,2068.55,Bank transfer (automatic),Fiber optic,No,Yes,Yes,Yes
2565-JSLRY,High Risk,6,Month-to-month,1,24.05,24.05,Mailed check,No,No internet service,No internet service,Yes,Yes
9667-TKTVZ,High Risk,6,Month-to-month,2,54.35,117.05,Mailed check,DSL,Yes,No,Yes,No
4255-DDUOU,High Risk,6,Month-to-month,1,20.5,20.5,Mailed check,No,No internet service,No internet service,Yes,Yes
4256-ZWTZI,High Risk,6,Month-to-month,5,51.0,286.8,Mailed check,DSL,Yes,No,Yes,No
0440-QEXBZ,High Risk,6,Month-to-month,44,50.15,2139.1,Mailed check,DSL,No,No,Yes,No
3838-OZURD,High Risk,6,Month-to-month,66,105.0,7133.25,Credit card (automatic),Fiber optic,No,No,Yes,Yes
9862-KJTYK,High Risk,6,Month-to-month,19,25.35,566.1,Credit card (automatic),DSL,No,No,Yes,No
5498-TXHLF,High Risk,6,Month-to-month,34,87.45,2874.15,Electronic check,Fiber optic,No,No,No,Yes
1548-ARAGG,High Risk,6,Month-to-month,4,58.5,224.85,Mailed check,DSL,Yes,No,Yes,No
6439-LAJXL,High Risk,6,Month-to-month,9,68.95,593.85,Mailed check,DSL,Yes,Yes,Yes,No
6038-GCYEC,High Risk,6,Month-to-month,24,54.15,1240.25,Credit card (automatic),DSL,No,No,Yes,Yes
2988-PLAHS,High Risk,6,One year,3,69.95,220.45,Electronic check,DSL,No,No,Yes,No
5482-VXSXJ,High Risk,6,Month-to-month,22,93.2,2157.3,Mailed check,Fiber optic,No,No,Yes,No
6771-XWBDM,High Risk,6,Month-to-month,57,104.5,5921.35,Credit card (automatic),Fiber optic,No,No,Yes,Yes
9350-VLHMB,High Risk,6,Month-to-month,67,89.55,6373.1,Bank transfer (automatic),Fiber optic,No,No,Yes,No
5651-WYIPH,High Risk,6,Month-to-month,18,49.85,865.75,Credit card (automatic),DSL,No,No,Yes,No
4950-BDEUX,High Risk,6,Month-to-month,35,49.2,1701.65,Electronic check,DSL,No,No,No,No
2391-SOORI,High Risk,6,Month-to-month,4,49.35,219.65,Electronic check,DSL,No,Yes,No,Yes
2692-BUCFV,High Risk,6,Month-to-month,29,101.45,2948.6,Bank transfer (automatic),Fiber optic,No,No,Yes,No
5977-CKHON,High Risk,6,Month-to-month,43,92.55,4039.0,Bank transfer (automatic),Fiber optic,No,No,Yes,No
7291-CDTMJ,High Risk,6,Month-to-month,1,19.65,19.65,Bank transfer (automatic),No,No internet service,No internet service,Yes,No
